401  810.862180 3.040E-26 1.877E-02.09050.113 2249.80900.860.000000             V6         GROUND 59 14 1A1      60 15 0A2     355420 1 1 1 1 1 0  1904.0 1904.0
401  810.862180 3.040E-26 1.877E-02.09050.113 2249.80900.860.000000             V6         GROUND 59 14 1A2      60 15 0A1     355420 1 1 1 1 1 0  1904.0 1904.0
401  810.998790 1.100E-25 2.730E-02.09080.243 1944.07070.850.000000             V6         GROUND 33 17 1A1      34 18 0A2     355420 1 1 1 1 1 0  1072.0 1072.0
401  810.998790 1.100E-25 2.730E-02.09080.243 1944.07070.850.000000             V6         GROUND 33 17 1A2      34 18 0A1     355420 1 1 1 1 1 0  1072.0 1072.0
401  811.108470 1.020E-25 3.572E-02.09400.283 1950.47130.720.000000             V6         GROUND 24 18 1E       25 19 0E      355420 1 1 1 1 1 0   784.0  784.0
401  811.233230 6.430E-26 2.053E-02.09020.124 2080.27530.860.000000             V6         GROUND 50 15 1E       51 16 0E      355420 1 1 1 1 1 0  1616.0 1616.0
401  811.516790 1.020E-25 2.333E-02.08990.193 1971.11170.860.000000             V6         GROUND 41 16 1E       42 17 0E      355420 1 1 1 1 1 0  1328.0 1328.0
401  811.622500 3.630E-26 1.899E-02.09030.113 2211.90920.860.000000             V6         GROUND 58 14 1A2      59 15 0A1     355420 1 1 1 1 1 0  1872.0 1872.0
401  811.622500 3.630E-26 1.899E-02.09030.113 2211.90920.860.000000             V6         GROUND 58 14 1A1      59 15 0A2     355420 1 1 1 1 1 0  1872.0 1872.0
401  811.707040 1.210E-25 2.792E-02.09110.257 1922.51260.830.000000             V6         GROUND 32 17 1A2      33 18 0A1     355420 1 1 1 1 1 0  1040.0 1040.0
401  811.707040 1.210E-25 2.792E-02.09110.257 1922.51260.830.000000             V6         GROUND 32 17 1A1      33 18 0A2     355420 1 1 1 1 1 0  1040.0 1040.0
401  811.797510 1.100E-25 3.724E-02.09460.278 1934.61000.710.000000             V6         GROUND 23 18 1E       24 19 0E      355420 1 1 1 1 1 0   752.0  752.0
401  811.976060 7.460E-26 2.081E-02.09000.134 2048.00630.860.000000             V6         GROUND 49 15 1E       50 16 0E      355420 1 1 1 1 1 0  1584.0 1584.0
401  812.241590 1.150E-25 2.373E-02.08990.202 1944.50250.860.000000             V6         GROUND 40 16 1E       41 17 0E      355420 1 1 1 1 1 0  1296.0 1296.0
401  812.380900 4.310E-26 1.918E-02.09010.113 2174.63180.860.000000             V6         GROUND 57 14 1A2      58 15 0A1     355420 1 1 1 1 1 0  1840.0 1840.0
401  812.380900 4.310E-26 1.918E-02.09010.113 2174.63180.860.000000             V6         GROUND 57 14 1A1      58 15 0A2     355420 1 1 1 1 1 0  1840.0 1840.0
