 22  589.941451 1.890E-29 3.282E-01.08200.112 3579.08100.68-.000455       1 1 1 12       0 2 2 11                    Q  7e     366663243110 9 711    30.0   30.0
 22  589.944569 1.950E-29 6.757E-01.06010.068 4160.70120.71-.000645       1 3 3 02       1 2 2 02                    P 64e     365553243110 9 711   254.0  258.0
 22  589.944869 5.590E-30 9.856E-05.06730.082 2497.63120.75-.000666       2 0 0 03       0 3 3 01                    R 37e     366663243110 9 711   154.0  150.0
 22  589.949359 3.300E-30 8.465E-01.06650.078 4494.72980.75-.000722       3 1 1 04       2 2 2 03                    Q 43f     366563243110 9 711   174.0  174.0
 22  589.956627 2.270E-29 3.318E-01.07970.109 3592.29600.68-.000481       1 1 1 12       0 2 2 11                    Q  9e     366663243110 9 711    38.0   38.0
 22  589.963136 7.210E-30 5.603E-01.07620.104 4008.32820.68-.000523       3 1 1 03       2 2 2 02                    Q 13f     366663243110 9 711    54.0   54.0
 22  589.975290 2.560E-29 3.347E-01.07780.107 3608.61990.68-.000504       1 1 1 12       0 2 2 11                    Q 11e     366663243110 9 711    46.0   46.0
 22  589.997388 2.750E-29 3.366E-01.07620.104 3628.05260.68-.000523       1 1 1 12       0 2 2 11                    Q 13e     366663243110 9 711    54.0   54.0
 22  590.003510 5.860E-30 1.117E-01.06930.090 3872.84400.730.000352       3 0 0 01       0 2 2 11                    Q 28f     366663223110 9 711   114.0  114.0
 22  590.012792 7.390E-29 1.587E-01.08080.109 3197.67450.680.000194       2 2 2 03       1 3 3 02                    R  8f     366663243110 9 711    38.0   34.0
 22  590.020996 6.740E-30 5.592E-01.07780.107 3988.76320.68-.000504       3 1 1 03       2 2 2 02                    Q 11f     366663243110 9 711    46.0   46.0
 22  590.021663 1.860E-29 1.186E-01.06810.085 3686.84250.74-.000632       1 4 4 02       0 5 5 01                    R 33e     366663243110 9 711   138.0  134.0
 22  590.022857 2.840E-29 3.379E-01.07480.102 3650.59370.69-.000541       1 1 1 12       0 2 2 11                    Q 15e     366663243110 9 711    62.0   62.0
 22  590.024665 5.840E-27 4.431E-02.08490.114 1958.11990.680.000359       1 2 2 02       0 3 3 01                    R  5e     336663243010 9 711    26.0   22.0
 22  590.028805 7.830E-26 4.259E-01.05770.065 2399.58400.66-.000653       0 1 1 01       0 0 0 01                    P 78e     375553243110 9 711   310.0  314.0
 22  590.051627 2.840E-29 3.390E-01.07370.100 3676.24290.70-.000558       1 1 1 12       0 2 2 11                    Q 17e     366663243110 9 711    70.0   70.0
 22  590.054090 3.390E-30 7.695E-01.07550.103 4228.77120.68-.001028       2 0 0 13       1 1 1 12                    P 14e     366663243110 9 711    54.0   58.0
 22  590.062287 5.070E-30 2.260E-01.07130.095 4007.94630.72-.000354       2 3 3 03       1 4 4 02                    R 22e     366663243110 9 711    94.0   90.0
 22  590.069538 6.010E-30 5.574E-01.07970.109 3972.32810.68-.000481       3 1 1 03       2 2 2 02                    Q  9f     366663243110 9 711    38.0   38.0
 22  590.077610 9.520E-28 1.080E-01.07220.096 2760.74450.71-.000292       1 3 3 02       0 4 4 01                    R 20e     366663243110 9 711    86.0   82.0
 22  590.083615 2.760E-29 3.401E-01.07260.098 3704.99970.70-.000573       1 1 1 12       0 2 2 11                    Q 19e     366663243110 9 711    78.0   78.0
 22  590.108537 4.410E-30 8.580E-01.06680.080 4428.07480.75-.000711       3 1 1 04       2 2 2 03                    Q 41f     366563243110 9 711   166.0  166.0
 22  590.108792 5.000E-30 5.506E-01.08200.112 3959.02310.68-.000455       3 1 1 03       2 2 2 02                    Q  7f     366663243110 9 711    30.0   30.0
